customer_id,full_name,gender,city,occupation,province,date_of_birth,monthly_income_pkr,onboard_date,credit_score
C110056,Sadia Ansari,F,karachi,Student,Sindh,1999-12-21,20900.0,2023-06-14,587.0
C109272,Maryam Baloch,F,Quetta,Freelancer,Balochistan,1965-09-18,193800.0,2023-06-05,590.0
C105955,Maryam Ansari,M,Rawalpindi,Business Owner,Punjab,1996-11-15,105000.0,02/11/2022,582.0
C104277,Farah Baloch,M,Lahore,Salaried - Private,Punjab,1981-11-18,48300.0,2022-02-10,629.0
C110783,Ayesha Shaikh,F,Multan,Business Owner,Punjab,1977-04-26,229400.0,15/02/2024,
C108443,Komal Chaudhry,Female,Faisalabad,Business Owner,Punjab,1981-12-23,201600.0,2024-04-23,559.0
C106298,Shahid Iqbal,M,Hyderabad,Salaried - Government,Sindh,1971-12-17,112400.0,13/06/2023,571.0
C101452,Komal Gul,M,Karachi,Salaried - Private,Sindh,1999-03-22,154900.0,2024-09-28,568.0
C104271,Ayesha Baloch,F,PESHAWAR,Business Owner,Khyber Pakhtunkhwa,1989-04-24,216900.0,2023-11-27,654.0
C109648,Hina Khan,M,islamabad,Business Owner,Islamabad,1999-08-14,271400.0,2024-01-20,708.0
C103781,Kamran Iqbal,Male,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1984-08-05,40400.0,24/01/2022,760.0
C110070,Ayesha Durrani,M,Karachi,Salaried - Government,Sindh,1961-08-31,55000.0,2023-05-15,582.0
C100542,Zara Ansari,F,Islamabad,Self Employed,Islamabad,1985-07-31,147500.0,2025-07-07,683.0
C104612,Sana Chaudhry,M,Peshawar,Self Employed,Khyber Pakhtunkhwa,1976-03-22,81000.0,2022-12-30,745.0
C111279,Zara Raza,M,Sialkot,Salaried - Private,Punjab,1976-09-07,87000.0,22/05/2022,577.0
C100582,Nida Butt,F,Karachi,Self Employed,Sindh,1973-06-07,,18/08/2025,697.0
C108748,Adnan Durrani,F,karachi,Salaried - Private,Sindh,1983-10-23,113100.0,03/03/2025,619.0
C101054,Imran Butt,Male,Rawalpindi,Salaried - Private,Punjab,1954-03-12,274700.0,2023-03-25,680.0
C102957,Sadia Baloch,F,Sialkot,Salaried - Private,Punjab,1982-07-31,192000.0,2022-02-07,715.0
C102664,Nida Iqbal,Male,Lahore,Salaried - Private,Punjab,1995-05-27,76900.0,2022-04-13,688.0
C101918,Tariq Ansari,F,lahore,Salaried - Private,Punjab,1983-09-03,,2023-08-24,607.0
C109149,Nida Malik,F,KARACHI,Salaried - Private,Sindh,1980-03-26,122700.0,2023-01-24,587.0
C110528,Noman Raza,M,Islamabad,Student,Islamabad,1975-03-21,28500.0,2022-04-09,776.0
C106147,Tariq Baloch,Female,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1999-11-24,41400.0,2025-02-28,740.0
C105780,Adnan Raza,M,peshawar,Salaried - Government,Khyber Pakhtunkhwa,1982-01-14,76300.0,2022-03-27,786.0
C103031,Adnan Iqbal,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,2007-06-20,188100.0,2022-08-13,873.0
C105909,Fahad Qureshi,F,Karachi,Retired,Sindh,1979-05-31,21100.0,23/02/2024,743.0
C108232,Shahid Gul,Female,Multan,Self Employed,Punjab,1973-05-19,171600.0,2023-09-25,707.0
C110541,Kamran Baloch,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1992-11-01,141100.0,17/06/2023,752.0
C104220,Farah Raza,F,Karachi ,Business Owner,Sindh,1995-05-12,179900.0,2024-01-30,750.0
C104491,Rabia Gul,Female,Multan,Student,Punjab,1976-07-10,,2023-11-04,531.0
C109952,Sana Abbasi,F,Karachi,Business Owner,Sindh,1969-02-09,363600.0,2024-09-20,622.0
C111864,Shahid Qureshi,F,Lahore,Salaried - Private,Punjab,1973-01-24,65000.0,25/03/2022,642.0
C101674,Komal Shaikh,F,Lahore,Salaried - Private,Punjab,1994-06-06,85700.0,2023-04-25,630.0
C109895,Ayesha Khan,M,Rawalpindi,Self Employed,Punjab,1986-08-09,144800.0,2025-09-25,750.0
C105885,Adnan Baloch,Female,Peshawar,Business Owner,Khyber Pakhtunkhwa,1982-04-12,,2022-04-29,770.0
C107329,Ayesha Khan,F,Rawalpindi,Business Owner,Punjab,1997-09-04,68500.0,2023-09-24,696.0
C110860,Fahad Chaudhry,M,Karachi,Salaried - Private,Sindh,1989-02-03,145400.0,2022-06-16,647.0
C106040,Ahmed Malik,F,Peshawar,Retired,Khyber Pakhtunkhwa,1968-12-14,49000.0,2022-11-14,672.0
C109903,Fahad Shaikh,F,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1987-12-11,182200.0,2024-11-30,573.0
C109640,Ahmed Ansari,M,Rawalpindi,Salaried - Private,Punjab,1973-06-30,73900.0,19/09/2025,713.0
C109675,Ayesha Hussain,M,Hyderabad,Business Owner,Sindh,1973-04-03,,2024-05-20,564.0
C100111,Sana Butt,Male,Quetta,Salaried - Private,Balochistan,1978-04-03,43900.0,2024-06-30,481.0
C100331,Zara Iqbal,M,KARACHI,Salaried - Private,Sindh,1984-11-02,61400.0,17/03/2024,685.0
C105218,Hina Ansari,Female,Karachi,Salaried - Private,Sindh,1996-09-17,36600.0,2025-02-06,612.0
C101418,Zara Butt,M,Lahore,Business Owner,Punjab,1982-11-15,145200.0,23/06/2024,798.0
C100973,Fahad Iqbal,M,Faisalabad,Freelancer,Punjab,1988-08-21,,2023-10-19,725.0
C110314,Rabia Baloch,F,Karachi,Salaried - Private,Sindh,1988-08-08,79400.0,2023-07-27,584.0
C111076,Zara Khan,M,Peshawar,Student,Khyber Pakhtunkhwa,1976-09-14,95700.0,2023-10-06,727.0
C111500,Ahmed Butt,F,Rawalpindi,Salaried - Government,Punjab,1991-06-12,94100.0,07/04/2022,840.0
C100587,Maryam Iqbal,F,Karachi,Freelancer,Sindh,1994-11-18,126200.0,2023-04-12,469.0
C106328,Shahid Raza,Female,Multan,Student,Punjab,1974-03-12,29200.0,2023-01-24,506.0
C105237,Hina Iqbal,Male,islamabad,Salaried - Private,Islamabad,1983-02-07,101700.0,2023-12-06,623.0
C109153,Nida Qureshi,M,Rawalpindi,Business Owner,Punjab,1985-06-26,263900.0,2025-03-15,728.0
C104599,Usman Malik,M,Karachi,Salaried - Private,Sindh,1994-11-22,116300.0,22/01/2023,675.0
C101451,Tariq Baloch,M,Lahore,Business Owner,Punjab,1995-08-17,130900.0,2025-11-11,615.0
C100715,Fahad Qureshi,M,Karachi,Self Employed,Sindh,1987-07-21,48600.0,2023-06-11,570.0
C108904,Rabia Ansari,M,Sialkot,Salaried - Government,Punjab,1978-04-08,89300.0,2023-03-25,526.0
C110699,Noman Gul,M,Lahore,Business Owner,Punjab,1998-08-31,474300.0,13/02/2023,688.0
C103973,Maryam Qureshi,M,Quetta,Self Employed,Balochistan,2007-07-15,155900.0,2024-08-21,478.0
C110063,Rabia Malik,F,Quetta,Salaried - Private,Balochistan,1987-11-03,110400.0,16/06/2022,602.0
C104808,Komal Khan,F,Karachi,Self Employed,Sindh,1996-04-02,81100.0,2025-10-06,730.0
C105098,Adnan Chaudhry,F,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1983-11-08,,2024-11-03,653.0
C101181,Farah Baloch,M,Karachi,Self Employed,Sindh,1999-11-26,129600.0,06/11/2024,709.0
C107108,Tariq Shaikh,M,karachi,Student,Sindh,1967-09-06,33500.0,2024-12-03,674.0
C110933,Tariq Raza,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1994-06-02,56700.0,2025-04-29,808.0
C109922,Sadia Hussain,M,ISB,Self Employed,Islamabad,1994-02-24,51600.0,30/07/2025,660.0
C109421,Ayesha Shaikh,F,Karachi ,Freelancer,Sindh,2004-11-28,125400.0,13/01/2022,721.0
C106048,Shahid Chaudhry,F,Rawalpindi,Salaried - Private,Punjab,1980-06-09,42100.0,2024-06-16,615.0
C104028,Hina Baloch,M,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1993-10-25,188400.0,2022-09-06,651.0
C111820,Sadia Khan,Female,Islamabad,Salaried - Private,Islamabad,2007-10-17,40700.0,19/04/2023,571.0
C100918,Kamran Abbasi,M,Karachi,Salaried - Government,Sindh,1981-08-29,92500.0,13/04/2025,623.0
C108318,Hina Durrani,M,D.I. Khan,Self Employed,Khyber Pakhtunkhwa,1983-08-04,187700.0,2025-01-24,532.0
C104447,Ayesha Baloch,M,PESHAWAR,Salaried - Private,Khyber Pakhtunkhwa,2006-10-30,137600.0,2025-04-19,869.0
C106044,Adnan Iqbal,M,Karachi,Self Employed,Sindh,1996-11-14,133200.0,2023-02-23,788.0
C103853,Noman Ansari,F,Rawalpindi,Business Owner,Punjab,1981-08-06,304300.0,03/08/2024,588.0
C109248,Bilal Ansari,F,Islamabad,Salaried - Government,Islamabad,2008-01-01,58500.0,2025-01-15,760.0
C111871,Noman Shaikh,M,Karachi,Retired,Sindh,1980-07-06,64700.0,10/04/2023,826.0
C103732,Adnan Raza,M,Lahore,Freelancer,Punjab,1952-12-07,404600.0,2025-03-04,514.0
C105950,Rabia Chaudhry,F,Lahore,Business Owner,Punjab,1975-11-11,173800.0,08/05/2025,557.0
C111756,Fahad Chaudhry,M,Karachi,Salaried - Government,Sindh,1976-02-12,135900.0,2025-01-03,510.0
C102788,Shahid Malik,M,Faisalabad,Freelancer,Punjab,1978-04-20,99900.0,09/11/2023,577.0
C101435,Imran Qureshi,F,Karachi,Business Owner,Sindh,1984-01-19,328300.0,2022-07-06,665.0
C106335,Ayesha Chaudhry,M,Hyderabad,Self Employed,Sindh,2007-02-01,81900.0,25/12/2022,468.0
C109016,Sadia Shaikh,Female,Karachi,Business Owner,Sindh,1991-10-10,150900.0,2025-08-12,710.0
C101638,Kamran Ansari,Male,Lahore ,Salaried - Private,Punjab,1987-11-19,123400.0,19/12/2023,753.0
C101441,Maryam Qureshi,M,Karachi,Self Employed,Sindh,1984-04-01,128400.0,2023-10-03,623.0
C109433,Zara Butt,M,Lahore ,Self Employed,Punjab,2005-12-01,93000.0,2022-11-17,572.0
C111349,Fahad Abbasi,M,Karachi,Self Employed,Sindh,1998-01-12,83700.0,2024-10-31,562.0
C105717,Usman Khan,M,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1988-08-30,76500.0,2024-12-01,594.0
C107486,Komal Baloch,F,Karachi,Business Owner,Sindh,1983-09-18,185800.0,2023-12-30,788.0
C107451,Komal Malik,M,LHR,Freelancer,Punjab,1999-11-05,86900.0,2023-04-20,628.0
C110061,Noman Gul,F,Karachi,Salaried - Private,Sindh,2007-09-08,72700.0,23/05/2025,527.0
C109712,Ahmed Gul,F,PESHAWAR,Business Owner,Khyber Pakhtunkhwa,1980-07-31,,2024-10-24,586.0
C110504,Adnan Butt,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1981-06-02,124900.0,11/05/2024,
C108696,Fahad Khan,F,Sialkot,Student,Punjab,1996-04-15,16500.0,2025-02-25,654.0
C104133,Komal Malik,F, Karachi ,Salaried - Government,Sindh,1990-07-12,87100.0,2025-07-21,748.0
C100731,Maryam Chaudhry,M,Karachi,Salaried - Private,Sindh,1975-05-12,69300.0,2022-11-07,718.0
C102378,Noman Baloch,F,Karachi ,Salaried - Government,Sindh,1993-10-10,49000.0,2024-12-14,746.0
C111861,Nida Butt,F,Faisalabad,Salaried - Government,Punjab,1996-03-28,,2023-04-14,810.0
C109228,Farah Qureshi,M,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1996-03-07,98900.0,03/08/2022,785.0
C100897,Farah Baloch,M,Islamabad,Salaried - Government,Islamabad,1989-06-07,94600.0,13/02/2024,737.0
C105667,Bilal Hussain,F,Quetta,Salaried - Private,Balochistan,1982-05-10,113000.0,21/01/2025,559.0
C100069,Nida Chaudhry,M, Karachi ,Retired,Sindh,1963-04-03,82800.0,2025-06-07,662.0
C105576,Adnan Ansari,F,Quetta,Salaried - Government,Balochistan,1979-04-09,131200.0,2025-07-12,648.0
C106346,Sana Gul,Female,Islamabad,Self Employed,Islamabad,1968-04-27,133100.0,2022-05-27,634.0
C110991,Sadia Durrani,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1979-11-03,130200.0,2023-09-03,741.0
C106017,Adnan Malik,F,Lahore,Salaried - Private,Punjab,1981-04-16,66600.0,2022-10-27,679.0
C102270,Bilal Abbasi,F,Lahore,Business Owner,Punjab,1986-11-20,148100.0,2022-11-27,489.0
C101944,Noman Malik,M,islamabad,Business Owner,Islamabad,1986-07-18,345400.0,2022-03-13,578.0
C104484,Maryam Khan,Male,karachi,Business Owner,Sindh,1978-03-30,148300.0,2022-11-24,591.0
C107998,Adnan Iqbal,F,karachi,Salaried - Private,Sindh,1976-08-08,109400.0,2024-01-05,601.0
C104723,Imran Chaudhry,F,Karachi,Student,Sindh,1981-07-12,16100.0,04/02/2025,785.0
C106202,Komal Malik,M,Sialkot,Salaried - Government,Punjab,1986-05-01,108600.0,2025-10-01,648.0
C104406,Nida Qureshi,M,Rawalpindi,Salaried - Private,Punjab,1963-10-29,165000.0,2023-03-02,762.0
C106880,Komal Hussain,F,Dera Ismail Khan,Freelancer,Khyber Pakhtunkhwa,2007-04-28,132500.0,19/10/2022,629.0
C101436,Sadia Malik,F,Karachi,Salaried - Government,Sindh,1972-09-09,137500.0,25/07/2024,643.0
C109362,Nida Baloch,M,Karachi,Salaried - Government,Sindh,1985-07-10,59400.0,04/12/2024,636.0
C107604,Ayesha Raza,F,Islamabad,Self Employed,Islamabad,1981-10-02,192400.0,2024-04-04,629.0
C111555,Zara Butt,M,Sialkot,Self Employed,Punjab,1993-03-28,,03/02/2022,768.0
C102630,Imran Qureshi,M,Hyderabad,Student,Sindh,1990-12-05,15000.0,2025-03-05,647.0
C109295,Imran Durrani,Male,Sialkot,Salaried - Private,Punjab,1972-03-20,69100.0,20/06/2023,763.0
C100328,Farah Durrani,F,Karachi,Salaried - Government,Sindh,1973-10-26,47000.0,2022-06-03,511.0
C108153,Noman Shaikh,F, Karachi ,Salaried - Private,Sindh,2007-01-10,73300.0,20/10/2023,568.0
C105381,Komal Khan,M,Peshawar,Student,Khyber Pakhtunkhwa,1987-03-13,17400.0,2023-03-23,543.0
C102878,Shahid Baloch,M,Lahore,Salaried - Private,Punjab,1989-11-14,77300.0,2023-01-24,692.0
C109464,Tariq Raza,M,Faisalabad,Business Owner,Punjab,1981-01-11,248500.0,03/08/2025,652.0
C107942,Sadia Hussain,F,Lahore,Salaried - Private,Punjab,1993-10-30,199600.0,2022-03-03,600.0
C107991,Maryam Durrani,M,karachi,Salaried - Government,Sindh,1990-05-12,58100.0,07/07/2025,601.0
C108765,Ahmed Khan,F,Multan,Freelancer,Punjab,1990-12-17,129900.0,2023-04-30,658.0
C101633,Komal Shaikh,F,Islamabad,Business Owner,Islamabad,1989-09-05,477900.0,2022-12-06,543.0
C102143,Kamran Iqbal,M,Karachi,Salaried - Government,Sindh,1967-12-18,102600.0,2025-03-29,727.0
C107679,Hina Iqbal,F,Lahore ,Salaried - Government,Punjab,2007-06-08,54200.0,16/05/2024,662.0
C103233,Shahid Iqbal,F,Karachi,Salaried - Government,Sindh,1991-06-22,56200.0,29/09/2024,829.0
C111493,Sana Qureshi,F,Karachi,Self Employed,Sindh,1983-01-14,143900.0,2023-09-12,653.0
C101353,Adnan Ansari,F,ISB,Salaried - Government,Islamabad,1986-04-25,66100.0,2022-01-25,648.0
C105219,Rabia Butt,Male,PESHAWAR,Self Employed,Khyber Pakhtunkhwa,1978-03-29,118100.0,29/05/2025,686.0
C108341,Sana Durrani,F,Karachi,Salaried - Private,Sindh,1980-08-14,139600.0,2024-05-16,674.0
C106259,Usman Ansari,Male,Multan,Freelancer,Punjab,1976-10-24,216900.0,2023-04-06,
C103506,Sadia Shaikh,F,Lahore,Salaried - Private,Punjab,1972-08-31,98900.0,2022-12-02,764.0
C104408,Ahmed Malik,F,Lahore,Salaried - Government,Punjab,1982-01-26,88800.0,2024-05-26,527.0
C103947,Sadia Raza,Male,Multan,Business Owner,Punjab,1980-06-30,884000.0,2024-09-08,795.0
C111354,Rabia Gul,M,Hyderabad,Student,Sindh,1972-08-24,41000.0,2025-09-12,664.0
C104686,Ayesha Khan,F,PESHAWAR,Salaried - Private,Khyber Pakhtunkhwa,1998-01-09,69000.0,2024-03-13,657.0
C106930,Zara Chaudhry,M,Hyderabad,Student,Sindh,1999-05-14,18000.0,2023-12-25,
C109535,Sana Shaikh,Female,Lahore,Salaried - Government,Punjab,1984-12-29,68100.0,2023-06-16,533.0
C102545,Fahad Shaikh,M,KARACHI,Student,Sindh,1956-10-06,19400.0,2022-10-17,618.0
C110708,Hina Khan,F,Sialkot,Salaried - Private,Punjab,1987-04-17,78600.0,2022-04-13,581.0
C109388,Adnan Qureshi,Female,Karachi,Salaried - Private,Sindh,1984-03-07,105600.0,2024-10-20,
C103800,Tariq Iqbal,M,Islamabad,Retired,Islamabad,1979-08-22,122200.0,2023-10-19,753.0
C101765,Bilal Baloch,Male,Islamabad,Salaried - Private,Islamabad,2007-03-12,49400.0,2022-03-20,507.0
C111180,Tariq Durrani,M,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1998-06-12,32400.0,2025-08-26,597.0
C109340,Imran Ansari,Male,Karachi,Salaried - Private,Sindh,1987-07-04,,2022-01-17,810.0
C107553,Tariq Ansari,F,Quetta,Business Owner,Balochistan,1991-08-21,,2024-01-21,522.0
C107298,Noman Malik,F,Faisalabad,Student,Punjab,1981-07-26,29700.0,17/01/2022,805.0
C104582,Farah Iqbal,M,Islamabad,Self Employed,Islamabad,2006-08-12,,13/03/2022,649.0
C108780,Imran Baloch,Female,ISB,Salaried - Private,Islamabad,2002-08-25,52000.0,2024-11-23,629.0
C110533,Adnan Iqbal,Female,Faisalabad,Student,Punjab,1992-08-16,41700.0,2024-10-10,629.0
C110499,Noman Qureshi,F,Islamabad,Self Employed,Islamabad,2003-11-23,,2025-02-19,665.0
C106941,Ayesha Abbasi,M,Karachi,Salaried - Private,Sindh,1996-05-11,142200.0,06/06/2023,752.0
C100266,Tariq Qureshi,F,Hyderabad,Salaried - Private,Sindh,1999-10-08,44700.0,2023-11-19,646.0
C111762,Shahid Iqbal,Male,Karachi ,Retired,Sindh,1998-10-26,67600.0,21/10/2024,623.0
C106813,Sana Khan,Male,Peshawar,Business Owner,Khyber Pakhtunkhwa,1995-06-16,167900.0,2025-09-27,713.0
C110555,Usman Butt,F,Karachi ,Salaried - Government,Sindh,1995-02-14,72200.0,2023-09-16,536.0
C102325,Ayesha Durrani,F,islamabad,Student,Islamabad,2003-08-01,27600.0,2022-02-03,613.0
C104036,Maryam Khan,M,Quetta,Salaried - Private,Balochistan,2002-12-01,127600.0,2023-11-07,683.0
C101309,Komal Qureshi,F,Karachi,Student,Sindh,1993-12-08,22200.0,2024-02-19,717.0
C110036,Hina Khan,F,Karachi,Salaried - Private,Sindh,1975-12-23,141100.0,2025-03-07,
C111886,Shahid Iqbal,Female,Lahore,Student,Punjab,1972-08-21,15000.0,2025-09-02,645.0
C110172,Maryam Shaikh,Male,Lahore,Self Employed,Punjab,1985-10-09,88700.0,21/02/2025,682.0
C100399,Farah Raza,F,Karachi ,Salaried - Private,Sindh,1973-12-09,78900.0,2022-08-07,744.0
C101567,Imran Ansari,M,islamabad,Salaried - Private,Islamabad,1995-07-27,82900.0,02/11/2023,708.0
C111567,Bilal Abbasi,F,Multan,Salaried - Private,Punjab,1991-09-01,96400.0,2025-11-09,706.0
C110009,Ahmed Hussain,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1994-04-18,141400.0,23/05/2024,639.0
C106866,Adnan Durrani,M,Lahore,Salaried - Private,Punjab,1978-05-26,70700.0,25/02/2022,664.0
C101270,Noman Gul,M,Lahore ,Retired,Punjab,1996-04-23,24100.0,2022-05-14,610.0
C111147,Usman Iqbal,F,Lahore,Salaried - Private,Punjab,1967-01-11,87000.0,2023-11-05,698.0
C107606,Zara Ansari,Male,Multan,Salaried - Private,Punjab,2001-05-24,97100.0,2024-02-15,662.0
C103870,Nida Durrani,M,Quetta,Salaried - Private,Balochistan,1993-07-13,67400.0,09/12/2024,635.0
C105844,Ahmed Abbasi,F,Karachi,Salaried - Government,Sindh,1982-05-18,94600.0,18/08/2023,
C103478,Komal Iqbal,M,Islamabad,Self Employed,Islamabad,1991-05-17,214400.0,2025-08-15,726.0
C104501,Sadia Chaudhry,F,Sialkot,Salaried - Private,Punjab,1985-01-02,62700.0,07/12/2023,560.0
C100163,Ahmed Shaikh,F,Sialkot,Salaried - Private,Punjab,1974-06-24,74400.0,2024-12-17,
C110361,Kamran Ansari,F,Sialkot,Salaried - Private,Punjab,1991-03-01,83900.0,24/06/2025,531.0
C107304,Kamran Khan,F,Faisalabad,Salaried - Private,Punjab,2007-08-15,73600.0,2024-09-03,678.0
C103107,Farah Butt,F,Faisalabad,Salaried - Private,Punjab,1993-11-01,53100.0,2024-03-18,510.0
C111936,Nida Durrani,M,Karachi,Salaried - Private,Sindh,1991-11-28,76200.0,21/11/2023,514.0
C101583,Zara Butt,M,KARACHI,Salaried - Government,Sindh,1989-02-09,,13/05/2023,702.0
C107729,Bilal Qureshi,Male,Karachi,Freelancer,Sindh,1953-06-06,258000.0,31/10/2023,689.0
C109316,Tariq Iqbal,Male,Islamabad,Student,Islamabad,1988-01-22,38300.0,05/02/2023,703.0
C105047,Noman Durrani,F,D.I. Khan,Self Employed,Khyber Pakhtunkhwa,2004-12-06,74600.0,06/01/2022,676.0
C107811,Maryam Gul,F,Multan,Salaried - Private,Punjab,1998-02-14,61300.0,2025-04-13,822.0
C110225,Nida Qureshi,M,Faisalabad,Salaried - Private,Punjab,1996-12-27,34600.0,02/03/2025,649.0
C102344,Komal Shaikh,M,Multan,Salaried - Government,Punjab,2002-10-20,20000.0,06/09/2024,
C104405,Zara Raza,M,Lahore,Salaried - Private,Punjab,1990-11-19,81100.0,2022-05-21,601.0
C107929,Tariq Shaikh,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1994-06-07,33100.0,07/01/2024,829.0
C111269,Imran Khan,Female,Islamabad,Salaried - Private,Islamabad,1983-08-09,,2024-02-05,638.0
C102014,Nida Shaikh,M,Peshawar,Self Employed,Khyber Pakhtunkhwa,2002-02-12,90300.0,10/05/2025,625.0
C106967,Ahmed Hussain,F,Islamabad,Self Employed,Islamabad,1965-10-21,67100.0,2025-01-30,679.0
C104424,Hina Hussain,F,Lahore,Salaried - Private,Punjab,2000-06-03,134100.0,2024-08-16,614.0
C111874,Adnan Iqbal,Male,Karachi,Self Employed,Sindh,1991-04-11,84300.0,06/07/2022,605.0
C100539,Nida Durrani,Male,Karachi,Salaried - Government,Sindh,1975-05-17,82800.0,2023-02-03,578.0
C106108,Shahid Baloch,F,Karachi,Self Employed,Sindh,1990-09-08,64700.0,2022-09-28,685.0
C111214,Bilal Baloch,M,Rawalpindi,Salaried - Private,Punjab,1980-02-17,,2024-03-05,721.0
C104537,Nida Hussain,M,Islamabad,Self Employed,Islamabad,2000-11-04,72600.0,2023-06-16,807.0
C102968,Komal Qureshi,M,Rawalpindi,Salaried - Government,Punjab,1972-07-20,69100.0,2025-07-05,675.0
C111813,Usman Raza,M,KARACHI,Business Owner,Sindh,2004-11-13,237400.0,03/09/2022,711.0
C106873,Shahid Durrani,M,Quetta,Business Owner,Balochistan,1966-09-06,303300.0,2023-07-29,531.0
C104979,Noman Abbasi,M,Quetta,Self Employed,Balochistan,1982-10-27,,2024-10-03,777.0
C104099,Zara Khan,M,lahore,Salaried - Private,Punjab,1995-06-02,49100.0,2022-05-15,693.0
C105880,Ahmed Malik,Female,Rawalpindi,Self Employed,Punjab,1987-09-23,135000.0,2023-10-17,626.0
C108355,Kamran Baloch,F,Karachi,Salaried - Private,Sindh,1993-08-29,74000.0,2022-11-18,533.0
C101822,Kamran Butt,M,Lahore,Business Owner,Punjab,1985-01-27,658000.0,2023-08-22,719.0
C111086,Usman Shaikh,M,Karachi,Business Owner,Sindh,1992-04-14,195200.0,2024-08-11,614.0
C108975,Rabia Malik,F,Faisalabad,Student,Punjab,2002-07-30,38500.0,2024-12-02,815.0
C100857,Hina Raza,M,Multan,Retired,Punjab,1971-09-25,80000.0,2024-07-14,622.0
C108418,Maryam Khan,Female,Peshawar,Self Employed,Khyber Pakhtunkhwa,1967-04-12,108100.0,30/03/2024,774.0
C100396,Kamran Iqbal,M,Multan,Salaried - Private,Punjab,1974-12-25,103600.0,2022-12-01,651.0
C105769,Kamran Baloch,F,Lahore,Retired,Punjab,1986-12-07,29400.0,2022-05-09,686.0
C108356,Komal Gul,M,Hyderabad,Self Employed,Sindh,1993-06-09,156500.0,2023-04-05,617.0
C104095,Kamran Malik,M,Karachi,Self Employed,Sindh,2001-08-22,159800.0,2025-08-26,778.0
C100958,Ayesha Gul,M,Sialkot,Salaried - Government,Punjab,1989-01-06,65500.0,2024-01-11,623.0
C103809,Imran Iqbal,M,Hyderabad,Salaried - Private,Sindh,1978-04-27,75000.0,2025-04-21,715.0
C106455,Imran Qureshi,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,2001-02-09,101600.0,21/08/2024,739.0
C105786,Usman Butt,M,Multan,Salaried - Private,Punjab,1983-01-02,110700.0,2025-03-09,676.0
C108937,Shahid Butt,F,Karachi,Salaried - Private,Sindh,1988-05-17,85800.0,25/04/2024,819.0
C103887,Sana Malik,Male,ISB,Business Owner,Islamabad,1980-07-06,193400.0,2022-09-23,692.0
C100317,Nida Qureshi,F,karachi,Salaried - Government,Sindh,1990-06-21,52700.0,09/02/2023,625.0
C106042,Bilal Ansari,F,Lahore,Self Employed,Punjab,1988-07-28,321900.0,2023-07-20,790.0
C104286,Shahid Abbasi,M,DI Khan,Salaried - Private,Khyber Pakhtunkhwa,1971-07-06,79700.0,2024-09-01,694.0
C100763,Sana Baloch,Male,Sialkot,Salaried - Private,Punjab,2001-11-15,85900.0,26/06/2024,
C103739,Bilal Raza,M,Multan,Self Employed,Punjab,1982-10-05,115200.0,12/08/2025,632.0
C109982,Sadia Hussain,F,karachi,Student,Sindh,1992-01-25,23400.0,21/11/2023,453.0
C102981,Nida Malik,F,Quetta,Freelancer,Balochistan,2006-08-25,86300.0,2024-03-23,503.0
C105080,Fahad Malik,M,Hyderabad,Salaried - Private,Sindh,1983-03-08,101100.0,2024-08-07,787.0
C102339,Adnan Malik,M,karachi,Self Employed,Sindh,1976-10-19,390000.0,2025-09-11,709.0
C102249,Sadia Shaikh,M,Lahore,Self Employed,Punjab,1982-08-09,79900.0,14/12/2024,649.0
C102995,Tariq Gul,M,lahore,Student,Punjab,2005-04-06,19300.0,2025-06-18,628.0
C101197,Hina Malik,M,Sialkot,Self Employed,Punjab,1981-09-20,87800.0,2023-08-20,670.0
C104835,Usman Hussain,Male,Lahore,Self Employed,Punjab,2001-07-17,123900.0,2023-04-19,798.0
