account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status,balance_flagged_negative
A501082,C100685,Savings,BR1034,2026-02-28,281780.76,ACTIVE,False
A501083,C100685,Savings,BR1022,2026-05-26,517564.68,CLOSED,False
A501084,C100686,Current,BR1035,2024-08-19,3039317.49,ACTIVE,False
A501085,C100686,Savings,BR1031,2024-02-28,37675.55,ACTIVE,False
A501086,C100687,Savings,BR1015,2023-01-18,275504.24,ACTIVE,False
A501087,C100687,Current,BR1013,2022-11-12,329120.78,DORMANT,False
A501088,C100688,Current,BR1009,2023-09-15,433262.16,ACTIVE,False
A501089,C100689,Savings,BR1034,2024-01-16,515158.32,ACTIVE,False
A501090,C100690,Current,BR1015,2024-07-04,1336957.62,ACTIVE,False
A501091,C100691,Savings,BR1022,2026-04-27,91065.11,ACTIVE,False
A501092,C100692,Savings,BR1009,2024-02-24,213589.48,ACTIVE,False
A501093,C100693,Savings,BR1003,2024-03-23,682833.08,ACTIVE,False
A501094,C100694,Savings,BR1009,2024-09-26,225666.44,ACTIVE,False
A501095,C100695,Savings,BR1032,2025-06-30,92584.79,ACTIVE,False
A501096,C100696,Current,BR1006,2023-12-17,1854586.15,ACTIVE,False
A501097,C100696,Savings,BR1010,2024-01-28,302488.99,ACTIVE,False
A501098,C100697,Current,BR1033,2023-05-07,678446.54,DORMANT,False
A501099,C100698,Savings,BR1030,2023-04-15,88885.89,ACTIVE,False
A501100,C100698,Savings,BR1002,2023-03-21,45188.81,ACTIVE,False
A501101,C100699,Savings,BR1006,2024-10-10,456706.25,ACTIVE,False
A501102,C100699,Current,BR1028,2024-09-06,164917.15,DORMANT,False
A501103,C100699,Savings,BR1024,2025-08-24,170872.5,ACTIVE,False
A501104,C100700,Current,BR1024,2025-09-13,262493.56,CLOSED,False
A501105,C100701,Savings,BR1034,2025-06-21,343959.64,ACTIVE,False
A501106,C100701,Current,BR1017,2025-03-18,371237.83,ACTIVE,False
A501107,C100701,Savings,BR1032,2024-11-20,179876.16,ACTIVE,False
A501108,C100702,Savings,BR1004,2026-08-16,1436316.52,ACTIVE,False
A501109,C100702,Savings,BR1001,2026-07-18,140175.19,DORMANT,False
A501110,C100703,Savings,BR1012,2024-08-13,153424.54,ACTIVE,False
A501111,C100704,Current,BR1003,2024-07-15,1266937.47,ACTIVE,False
A501112,C100705,Term Deposit,BR1032,2022-10-16,535735.67,ACTIVE,False
A501113,C100706,Savings,BR1030,2022-12-04,89459.56,ACTIVE,False
A501114,C100707,Savings,BR1033,2026-09-24,130943.25,ACTIVE,False
A501115,C100707,Savings,BR1006,2026-03-20,625294.44,DORMANT,False
A501116,C100708,Current,BR1019,2025-10-09,148094.98,DORMANT,False
A501117,C100709,Savings,BR1030,2025-11-18,133265.58,ACTIVE,False
A501118,C100709,Savings,BR1033,2025-03-03,134827.97,DORMANT,False
A501119,C100710,Savings,BR1035,2023-11-04,27935.31,ACTIVE,False
A501120,C100711,Savings,BR1008,2022-10-15,115492.65,ACTIVE,False
A501121,C100711,Term Deposit,BR1020,2022-12-17,1347851.21,ACTIVE,False
A501122,C100712,Savings,BR1031,2024-10-20,463678.4,ACTIVE,False
A501123,C100713,Savings,BR1015,2023-01-05,198131.34,ACTIVE,False
A501124,C100713,Current,BR1020,2022-12-12,445466.8,ACTIVE,False
A501125,C100714,Savings,BR1018,2024-06-12,281424.05,ACTIVE,False
A501126,C100715,Current,BR1028,2024-02-05,572362.11,ACTIVE,False
A501127,C100716,Savings,BR1026,2025-01-19,178946.58,ACTIVE,False
A501128,C100716,Current,BR1030,2024-08-23,206062.68,ACTIVE,False
A501129,C100716,Savings,BR1030,2024-08-13,66581.62,ACTIVE,False
A501130,C100717,Current,BR1005,2023-04-12,2316650.51,ACTIVE,False
A501131,C100718,Term Deposit,BR1023,2023-06-18,514691.54,DORMANT,False
A501132,C100719,Current,BR1030,2024-02-18,156122.56,ACTIVE,False
A501133,C100720,Current,BR1006,2023-09-24,703471.21,ACTIVE,False
A501134,C100720,Current,BR1035,2023-04-06,462116.72,ACTIVE,False
A501135,C100721,Term Deposit,BR1014,2024-10-03,3470949.23,DORMANT,False
A501136,C100722,Current,BR1019,2024-03-20,1996520.63,DORMANT,False
A501137,C100722,Savings,BR1018,2023-11-19,84670.1,ACTIVE,False
A501138,C100723,Savings,BR1030,2023-06-29,45240.7,ACTIVE,False
A501139,C100723,Savings,BR1024,2023-08-02,376784.9,ACTIVE,False
A501140,C100724,Savings,BR1009,2022-10-05,459335.99,DORMANT,False
A501141,C100724,Savings,BR1033,2022-08-28,120721.48,CLOSED,False
A501142,C100725,Savings,BR1004,2023-04-28,161482.23,ACTIVE,False
A501143,C100725,Savings,BR1027,2022-12-29,65265.3,ACTIVE,False
A501144,C100726,Current,BR1025,2025-01-01,308584.66,DORMANT,False
A501145,C100727,Term Deposit,BR1035,2025-03-09,1780211.19,ACTIVE,False
A501146,C100728,Savings,BR1027,2022-07-31,49223.58,ACTIVE,False
A501147,C100728,Savings,BR1028,2022-06-13,122274.84,ACTIVE,False
A501148,C100728,Savings,BR1017,2022-10-28,460294.39,ACTIVE,False
A501149,C100729,Current,BR1001,2023-09-17,142295.41,CLOSED,False
A501150,C100729,Current,BR1008,2023-11-15,431289.14,ACTIVE,False
A501151,C100729,Savings,BR1002,2023-05-29,126707.63,ACTIVE,False
A501152,C100730,Current,BR1030,2025-09-09,519712.41,DORMANT,False
A501153,C100731,Current,BR1002,2023-10-01,49355.03,ACTIVE,False
A501154,C100731,Current,BR1018,2023-02-13,420246.23,CLOSED,False
A501155,C100732,Current,BR1012,2025-03-17,559446.12,ACTIVE,False
A501156,C100733,Savings,BR1032,2026-02-22,207128.31,DORMANT,False
A501157,C100733,Savings,BR1029,2025-10-01,260455.97,DORMANT,False
A501158,C100734,Savings,BR1016,2025-03-03,238028.5,ACTIVE,False
A501159,C100734,Savings,BR1021,2024-08-29,167405.99,ACTIVE,False
A501160,C100734,Savings,BR1005,2024-10-26,277254.2,ACTIVE,False
A501161,C100735,Savings,BR1003,2024-01-09,190673.8,ACTIVE,False
A501162,C100736,Current,BR1015,2025-12-20,333182.79,CLOSED,False
A501163,C100736,Savings,BR1003,2026-04-02,113333.71,ACTIVE,False
A501164,C100737,Current,BR1033,2025-05-09,562757.24,ACTIVE,False
A501165,C100738,Savings,BR1023,2023-10-15,80450.04,DORMANT,False
A501166,C100739,Current,BR1025,2026-10-24,148252.25,ACTIVE,False
A501167,C100740,Savings,BR1033,2024-01-08,292159.11,ACTIVE,False
A501168,C100741,Term Deposit,BR1010,2024-07-30,225338.05,ACTIVE,False
A501169,C100741,Savings,BR1020,2024-03-15,226173.63,ACTIVE,False
A501170,C100741,Savings,BR1023,2023-12-06,440484.35,DORMANT,False
A501171,C100742,Savings,BR1009,2024-03-20,372321.33,ACTIVE,False
A501172,C100742,Savings,BR1033,2024-05-09,98253.73,ACTIVE,False
A501173,C100742,Savings,BR1022,2024-01-15,195143.71,ACTIVE,False
A501174,C100743,Savings,BR1004,2026-01-20,146149.87,DORMANT,False
A501175,C100743,Savings,BR1032,2026-03-10,150780.66,ACTIVE,False
A501176,C100744,Term Deposit,BR1009,2024-07-04,6111266.04,ACTIVE,False
A501177,C100744,Current,BR1016,2025-04-23,364581.45,DORMANT,False
A501178,C100745,Current,BR1006,2025-10-26,551543.83,ACTIVE,False
A501179,C100746,Current,BR1025,2023-12-25,91783.77,ACTIVE,False
A501180,C100746,Current,BR1003,2024-10-07,1029838.06,ACTIVE,False
A501181,C100747,Current,BR1018,2023-09-02,513737.68,ACTIVE,False
A501182,C100747,Term Deposit,BR1032,2023-11-26,5232619.41,ACTIVE,False
A501183,C100748,Savings,BR1004,2022-11-24,230774.32,ACTIVE,False
A501184,C100749,Savings,BR1003,2025-10-03,19108.32,ACTIVE,False
A501185,C100749,Term Deposit,BR1027,2025-04-17,673541.03,ACTIVE,False
A501186,C100750,Term Deposit,BR1009,2024-10-27,1031327.43,ACTIVE,False
A501187,C100750,Current,BR1015,2024-08-24,1444647.15,ACTIVE,False
A501188,C100751,Current,BR1007,2024-06-25,3500957.5,ACTIVE,False
A501189,C100752,Savings,BR1031,2022-10-31,60119.76,ACTIVE,False
A501190,C100753,Savings,BR1036,2025-02-01,146744.64,ACTIVE,False
A501191,C100753,Savings,BR1019,2024-10-29,264856.23,ACTIVE,False
A501192,C100754,Current,BR1017,2023-12-30,414204.3,ACTIVE,False
A501193,C100755,Current,BR1035,2024-12-23,1041666.34,ACTIVE,False
A501194,C100756,Current,BR1033,2022-06-06,176874.31,CLOSED,False
A501195,C100756,Current,BR1022,2022-05-27,1353149.02,ACTIVE,False
A501196,C100757,Savings,BR1010,2024-04-15,264134.43,ACTIVE,False
A501197,C100758,Current,BR1024,2024-06-18,376183.74,DORMANT,False
A501198,C100758,Term Deposit,BR1009,2024-10-22,476000.65,ACTIVE,False
A501199,C100759,Current,BR1029,2025-06-05,87866.79,ACTIVE,False
A501200,C100760,Current,BR1016,2023-09-25,230496.67,ACTIVE,False
A501201,C100760,Current,BR1026,2023-10-20,282544.48,ACTIVE,False
A501202,C100761,Savings,BR1016,2022-10-21,1005047.1,ACTIVE,False
A501203,C100761,Current,BR1028,2023-08-05,398634.0,ACTIVE,False
A501204,C100762,Savings,BR1002,2024-09-23,386897.54,ACTIVE,False
A501205,C100763,Term Deposit,BR1014,2024-09-09,6674835.56,DORMANT,False
A501206,C100764,Current,BR1006,2025-01-06,124384.78,ACTIVE,False
A501207,C100765,Savings,BR1025,2022-12-04,183152.63,ACTIVE,False
A501208,C100765,Savings,BR1034,2023-04-26,843557.25,ACTIVE,False
A501209,C100766,Current,BR1032,2025-09-29,1413487.57,ACTIVE,False
A501210,C100767,Current,BR1024,2024-12-31,593272.38,DORMANT,False
A501211,C100768,Savings,BR1031,2026-08-08,32238.74,ACTIVE,False
A501212,C100768,Current,BR1013,2025-10-25,667909.31,ACTIVE,False
A501213,C100769,Current,BR1013,2023-07-29,268675.01,ACTIVE,False
A501214,C100769,Savings,BR1013,2022-11-27,153060.19,ACTIVE,False
A501215,C100770,Savings,BR1002,2023-11-20,24351.84,ACTIVE,False
A501216,C100771,Current,BR1027,2022-10-10,1853528.51,ACTIVE,False
A501217,C100772,Current,BR1025,2026-04-15,196854.46,ACTIVE,False
A501218,C100772,Savings,BR1034,2026-07-20,280368.47,DORMANT,False
A501219,C100773,Current,BR1013,2024-11-07,120602.58,ACTIVE,False
A501220,C100773,Current,BR1027,2025-03-09,81404.45,ACTIVE,False
A501221,C100774,Savings,BR1029,2024-04-22,1681676.94,ACTIVE,False
A501222,C100774,Savings,BR1021,2023-08-26,416141.1,ACTIVE,False
A501223,C100775,Current,BR1020,2023-04-18,410871.22,ACTIVE,False
A501224,C100776,Current,BR1013,2023-06-13,281009.12,DORMANT,False
A501225,C100777,Savings,BR1036,2022-06-28,344232.3,ACTIVE,False
A501226,C100778,Savings,BR1002,2024-08-05,41064.55,ACTIVE,False
A501227,C100779,Savings,BR1009,2024-03-17,155023.97,ACTIVE,False
A501228,C100780,Savings,BR1014,2023-10-22,409259.34,ACTIVE,False
A501229,C100780,Savings,BR1034,2023-07-26,531202.53,ACTIVE,False
A501230,C100781,Savings,BR1001,2025-04-04,50515.94,ACTIVE,False
A501231,C100781,Current,BR1021,2025-07-24,626699.72,DORMANT,False
A501232,C100782,Savings,BR1002,2024-02-11,82718.77,ACTIVE,False
A501233,C100782,Savings,BR1035,2024-04-23,129524.91,ACTIVE,False
A501234,C100783,Savings,BR1006,2023-07-27,2445273.81,ACTIVE,False
A501235,C100784,Current,BR1019,2024-11-25,291838.58,ACTIVE,False
A501236,C100785,Term Deposit,BR1025,2025-01-10,5519238.19,ACTIVE,False
A501237,C100785,Savings,BR1025,2024-05-28,73393.04,DORMANT,False
A501238,C100785,Savings,BR1031,2024-07-02,996304.84,ACTIVE,False
A501239,C100786,Savings,BR1028,2025-04-15,164186.99,ACTIVE,False
A501240,C100787,Savings,BR1030,2024-08-24,66440.5,ACTIVE,False
A501241,C100787,Savings,BR1022,2024-10-11,115843.97,ACTIVE,False
A501242,C100788,Savings,BR1033,2024-05-15,108048.4,ACTIVE,False
A501243,C100789,Term Deposit,BR1032,2023-10-22,1551112.48,ACTIVE,False
A501244,C100790,Savings,BR1003,2023-09-17,288559.54,ACTIVE,False
A501245,C100791,Savings,BR1012,2023-02-25,481583.42,ACTIVE,False
A501246,C100792,Current,BR1004,2025-05-06,310449.26,ACTIVE,False
A501247,C100793,Current,BR1009,2025-05-02,1223826.1,DORMANT,False
A501248,C100793,Current,BR1010,2025-04-07,208428.81,ACTIVE,False
A501249,C100793,Savings,BR1035,2025-05-06,78482.82,DORMANT,False
A501250,C100794,Savings,BR1006,2025-02-15,136221.64,ACTIVE,False
A501251,C100794,Savings,BR1034,2024-07-23,88382.13,ACTIVE,False
A501252,C100795,Current,BR1009,2026-02-17,114227.87,ACTIVE,False
A501253,C100796,Savings,BR1002,2025-06-27,183968.13,ACTIVE,False
A501254,C100797,Current,BR1026,2023-02-24,335045.18,ACTIVE,False
A501255,C100798,Savings,BR1011,2026-01-18,175934.34,ACTIVE,False
A501256,C100799,Term Deposit,BR1033,2022-06-29,701372.59,ACTIVE,False
A501257,C100800,Savings,BR1005,2026-01-12,21375.45,DORMANT,False
A501258,C100800,Current,BR1032,2026-10-03,88908.11,ACTIVE,False
A501259,C100800,Savings,BR1025,2026-12-24,94881.21,ACTIVE,False
A501260,C100801,Savings,BR1036,2023-03-02,103072.44,ACTIVE,False
A501261,C100802,Term Deposit,BR1016,2023-01-21,1357141.55,ACTIVE,False
A501262,C100802,Term Deposit,BR1020,2022-06-20,1123044.01,ACTIVE,False
A501263,C100803,Current,BR1031,2025-12-08,74773.54,ACTIVE,False
A501264,C100803,Savings,BR1032,2025-09-05,623105.57,ACTIVE,False
A501265,C100804,Savings,BR1004,2024-01-01,96773.48,ACTIVE,False
A501266,C100805,Savings,BR1010,2025-06-16,290184.13,ACTIVE,False
A501267,C100806,Current,BR1012,2025-10-28,260223.62,ACTIVE,False
A501268,C100806,Savings,BR1007,2025-10-11,694044.57,ACTIVE,False
A501269,C100807,Savings,BR1013,2024-06-21,999617.58,ACTIVE,False
A501270,C100807,Current,BR1008,2024-04-20,3107990.22,ACTIVE,False
A501271,C100808,Savings,BR1017,2022-07-30,412472.31,ACTIVE,False
A501272,C100808,Savings,BR1004,2023-05-08,372434.68,ACTIVE,False
A501273,C100808,Savings,BR1005,2023-01-19,36958.11,ACTIVE,False
A501274,C100809,Savings,BR1004,2023-08-08,55210.43,ACTIVE,False
A501275,C100810,Savings,BR1018,2022-02-11,166707.95,ACTIVE,False
A501276,C100810,Savings,BR1001,2022-09-10,362064.43,ACTIVE,False
A501277,C100811,Savings,BR1031,2024-08-09,380157.11,ACTIVE,False
A501278,C100811,Savings,BR1012,2023-12-04,188794.69,DORMANT,False
A501279,C100812,Savings,BR1017,2023-09-17,496283.26,ACTIVE,False
A501280,C100812,Savings,BR1013,2023-08-10,1045489.12,ACTIVE,False
A501281,C100813,Savings,BR1018,2024-09-28,28207.28,CLOSED,False
A501282,C100813,Current,BR1008,2024-09-14,73813.59,ACTIVE,False
A501283,C100814,Savings,BR1033,2026-02-28,1459327.33,ACTIVE,False
A501284,C100814,Current,BR1010,2025-06-25,159182.79,ACTIVE,False
A501285,C100815,Savings,BR1033,2025-11-24,423911.51,ACTIVE,False
A501286,C100815,Savings,BR1025,2026-01-08,914517.17,ACTIVE,False
A501287,C100815,Current,BR1017,2026-01-28,1069702.41,ACTIVE,False
A501288,C100816,Savings,BR1033,2024-05-06,157687.5,ACTIVE,False
A501289,C100816,Current,BR1003,2023-11-28,556463.58,ACTIVE,False
A501290,C100816,Term Deposit,BR1024,2023-10-21,3935749.61,ACTIVE,False
A501291,C100817,Savings,BR1034,2023-11-27,657754.01,ACTIVE,False
A501292,C100817,Current,BR1034,2023-12-21,885280.78,ACTIVE,False
A501293,C100818,Savings,BR1030,2023-02-17,54442.94,CLOSED,False
A501294,C100818,Current,BR1035,2023-05-15,265031.97,CLOSED,False
A501295,C100819,Current,BR1006,2024-08-16,185969.28,ACTIVE,False
A501296,C100819,Current,BR1020,2025-08-16,238864.05,DORMANT,False
A501297,C100820,Savings,BR1007,2023-07-11,221501.92,ACTIVE,False
A501298,C100820,Term Deposit,BR1019,2023-09-25,1133080.76,ACTIVE,False
A501299,C100821,Term Deposit,BR1016,2025-11-22,3923103.61,ACTIVE,False
A501300,C100822,Term Deposit,BR1025,2025-02-20,2791751.56,ACTIVE,False
A501301,C100823,Savings,BR1033,2026-01-19,117535.79,ACTIVE,False
A501302,C100823,Savings,BR1022,2026-01-29,62295.62,DORMANT,False
A501303,C100824,Savings,BR1001,2023-07-11,128431.08,ACTIVE,False
A501304,C100825,Savings,BR1003,2025-11-17,372352.67,ACTIVE,False
A501305,C100826,Savings,BR1002,2025-06-26,74061.07,ACTIVE,False
A501306,C100827,Savings,BR1034,2024-06-23,169002.19,DORMANT,False
A501307,C100828,Term Deposit,BR1021,2025-12-24,990415.85,ACTIVE,False
A501308,C100829,Current,BR1004,2025-06-27,435251.4,ACTIVE,False
A501309,C100830,Savings,BR1032,2022-12-04,1108276.44,ACTIVE,False
A501310,C100830,Term Deposit,BR1010,2022-04-13,859323.96,ACTIVE,False
A501311,C100831,Savings,BR1014,2022-06-09,56731.77,ACTIVE,False
A501312,C100831,Term Deposit,BR1020,2022-11-28,803822.46,DORMANT,False
A501313,C100832,Current,BR1024,2024-01-10,251168.07,DORMANT,False
A501314,C100832,Current,BR1028,2023-05-07,1487879.62,ACTIVE,False
A501315,C100833,Current,BR1029,2024-10-22,303167.06,ACTIVE,False
A501316,C100834,Term Deposit,BR1008,2024-05-17,400634.0,ACTIVE,False
A501317,C100834,Savings,BR1012,2025-02-10,127400.08,ACTIVE,False
A501318,C100835,Savings,BR1027,2026-01-07,320504.25,ACTIVE,False
A501319,C100835,Savings,BR1012,2026-05-06,287364.98,ACTIVE,False
A501320,C100836,Current,BR1029,2025-01-28,112651.31,ACTIVE,False
A501321,C100837,Current,BR1020,2024-05-22,717843.07,ACTIVE,False
A501322,C100837,Term Deposit,BR1020,2023-07-19,526794.53,ACTIVE,False
A501323,C100838,Savings,BR1024,2023-12-16,132696.76,ACTIVE,False
A501324,C100839,Current,BR1030,2023-10-22,217150.77,ACTIVE,False
A501325,C100840,Current,BR1020,2024-06-30,437544.02,DORMANT,False
A501326,C100840,Current,BR1017,2023-11-11,1064079.15,ACTIVE,False
A501327,C100841,Savings,BR1014,2026-03-17,103959.67,DORMANT,False
A501328,C100842,Savings,BR1019,2023-02-22,211191.79,ACTIVE,False
A501329,C100843,Savings,BR1016,2023-01-27,540084.45,ACTIVE,False
A501330,C100844,Savings,BR1034,2022-11-16,129093.46,ACTIVE,False
A501331,C100844,Savings,BR1023,2022-08-05,154834.46,CLOSED,False
A501332,C100845,Current,BR1026,2024-06-19,626288.45,ACTIVE,False
A501333,C100845,Savings,BR1023,2024-09-22,134756.16,ACTIVE,False
A501334,C100845,Current,BR1020,2024-09-25,310648.67,DORMANT,False
A501335,C100846,Savings,BR1034,2025-12-05,3252568.02,ACTIVE,False
A501336,C100847,Savings,BR1036,2024-11-20,206785.38,CLOSED,False
A501337,C100848,Savings,BR1011,2024-08-27,215830.78,ACTIVE,False
A501338,C100849,Current,BR1024,2025-03-07,402411.98,ACTIVE,False
A501339,C100850,Current,BR1013,2024-11-13,710030.53,ACTIVE,False
A501340,C100850,Current,BR1008,2024-09-12,789290.2,ACTIVE,False
A501341,C100851,Term Deposit,BR1026,2026-10-22,2701360.53,DORMANT,False
A501342,C100852,Savings,BR1023,2023-12-27,390353.51,DORMANT,False
A501343,C100853,Savings,BR1008,2025-07-07,360121.6,ACTIVE,False
A501344,C100854,Current,BR1008,2026-08-21,2201536.8,ACTIVE,False
A501345,C100855,Current,BR1008,2024-06-21,333708.19,ACTIVE,False
A501346,C100855,Savings,BR1010,2023-12-03,48755.05,CLOSED,False
A501347,C100855,Current,BR1008,2024-05-24,473083.98,ACTIVE,False
A501348,C100856,Current,BR1012,2024-05-22,149578.74,ACTIVE,False
A501349,C100857,Current,BR1017,2025-07-13,653983.65,ACTIVE,False
A501350,C100858,Savings,BR1019,2023-01-25,5815302.64,CLOSED,False
A501351,C100858,Savings,BR1003,2023-03-30,496893.58,ACTIVE,False
A501352,C100859,Savings,BR1001,2025-11-02,393472.55,ACTIVE,False
A501353,C100859,Current,BR1008,2025-01-09,942069.28,DORMANT,False
A501354,C100859,Term Deposit,BR1010,2025-01-20,926818.79,ACTIVE,False
A501355,C100860,Current,BR1012,2023-01-06,1436966.92,ACTIVE,False
A501356,C100861,Savings,BR1035,2024-11-21,71973.47,ACTIVE,False
A501357,C100862,Savings,BR1030,2025-10-07,403766.56,ACTIVE,False
A501358,C100863,Savings,BR1009,2023-04-29,132494.98,ACTIVE,False
A501359,C100863,Savings,BR1020,2024-04-28,879362.24,ACTIVE,False
A501360,C100864,Current,BR1032,2026-07-11,470254.71,DORMANT,False
A501361,C100864,Savings,BR1022,2026-02-03,424856.51,ACTIVE,False
A501362,C100864,Current,BR1017,2026-03-07,372269.7,CLOSED,False
A501363,C100865,Current,BR1002,2025-10-09,528206.21,ACTIVE,False
A501364,C100865,Current,BR1028,2025-12-29,901776.31,ACTIVE,False
A501365,C100865,Savings,BR1005,2026-06-14,190447.09,DORMANT,False
A501366,C100866,Savings,BR1030,2026-03-30,126627.1,ACTIVE,False
A501367,C100866,Savings,BR1015,2026-03-13,43975.75,DORMANT,False
A501368,C100867,Savings,BR1003,2022-10-02,110543.52,ACTIVE,False
A501369,C100867,Savings,BR1004,2022-08-26,409726.18,ACTIVE,False
A501370,C100867,Current,BR1028,2023-03-27,535557.08,ACTIVE,False
A501371,C100868,Current,BR1006,2023-05-09,982228.99,ACTIVE,False
A501372,C100868,Current,BR1011,2023-02-25,1446674.61,ACTIVE,False
A501373,C100869,Savings,BR1024,2025-02-21,56780.13,ACTIVE,False
A501374,C100869,Savings,BR1006,2024-04-13,177124.94,CLOSED,False
A501375,C100870,Term Deposit,BR1007,2024-08-24,4189201.57,ACTIVE,False
A501376,C100871,Savings,BR1014,2025-05-11,107099.23,DORMANT,False
A501377,C100872,Savings,BR1014,2024-11-18,582649.6,ACTIVE,False
A501378,C100873,Savings,BR1017,2023-04-22,70938.3,ACTIVE,False
A501379,C100873,Savings,BR1022,2023-07-10,319939.03,ACTIVE,False
A501380,C100874,Savings,BR1025,2024-08-19,248914.17,ACTIVE,False
A501381,C100874,Savings,BR1020,2023-11-13,96702.22,ACTIVE,False
A501382,C100875,Savings,BR1020,2024-02-10,46782.95,ACTIVE,False
A501383,C100875,Savings,BR1033,2024-03-31,188387.6,ACTIVE,False
A501384,C100876,Current,BR1031,2026-02-01,921198.55,ACTIVE,False
A501385,C100876,Current,BR1021,2026-01-03,419707.58,ACTIVE,False
A501386,C100877,Savings,BR1006,2026-05-05,567066.18,DORMANT,False
A501387,C100877,Current,BR1014,2026-03-18,623752.45,ACTIVE,False
A501388,C100877,Savings,BR1014,2026-03-09,34915.64,ACTIVE,False
A501389,C100878,Savings,BR1024,2025-07-26,151013.26,ACTIVE,False
A501390,C100879,Savings,BR1035,2026-01-06,247455.35,ACTIVE,False
A501391,C100880,Current,BR1026,2022-10-05,115759.17,ACTIVE,False
